Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
776.0,120,rm,32.0,4500.0,pave,missing,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6,5.0,1998.0,1998.0,hip,compshg,vinylsd,vinylsd,brkface,320.0,ta,ta,pconc,ex,ta,no,glq,866.0,unf,0,338.0,1204.0,gasa,ex,y,sbrkr,1204.0,0,0,1204.0,1.0,0,2.0,0.0,2.0,1,ta,5,typ,0.0,missing,attchd,1998.0,fin,2.0,412.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,162000.0
777.0,20,rl,86.0,11210.0,pave,missing,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5.0,2005.0,2006.0,gable,compshg,vinylsd,vinylsd,brkface,240.0,gd,ta,pconc,gd,ta,av,glq,20.0,unf,0,1594.0,1614.0,gasa,ex,y,sbrkr,1614.0,0,0,1614.0,0.0,0,2.0,0.0,3.0,1,gd,7,typ,0.0,missing,attchd,2005.0,rfn,3.0,865.0,ta,ta,y,144,59,0,0,0,0,missing,missing,missing,0,7.0,2006.0,new,partial,221500.0
778.0,20,rl,100.0,13350.0,pave,missing,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5.0,1974.0,1974.0,hip,compshg,hdboard,plywood,missing,0.0,ta,ta,cblock,ta,ta,no,alq,762.0,unf,0,102.0,864.0,gasa,ta,y,sbrkr,894.0,0,0,894.0,1.0,0,1.0,0.0,3.0,1,ta,5,typ,1.0,fa,attchd,1974.0,unf,2.0,440.0,ta,ta,y,241,0,0,0,0,0,missing,mnprv,missing,0,6.0,2006.0,wd,normal,142500.0
779.0,90,rh,60.0,8400.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyerw,feedr,norm,duplex,1story,5,5.0,1977.0,1977.0,gable,compshg,plywood,plywood,brkface,320.0,ta,ta,slab,missing,missing,missing,missing,0.0,missing,0,0.0,42.0,gasa,ta,y,sbrkr,2020.0,0,0,2020.0,0.0,0,2.0,0.0,4.0,1,ta,10,typ,2.0,ta,detchd,1977.0,unf,2.0,630.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,10.0,2007.0,wd,normal,144000.0
780.0,90,rl,78.0,10530.0,pave,missing,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,duplex,sfoyer,6,5.0,1977.0,1977.0,gable,compshg,plywood,imstucc,brkface,90.0,ta,ta,cblock,gd,ta,gd,glq,975.0,unf,0,0.0,975.0,gasa,ta,y,sbrkr,1004.0,0,0,1004.0,1.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,attchd,1977.0,unf,2.0,504.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,5.0,2006.0,wd,normal,135000.0
781.0,20,rl,63.0,7875.0,pave,missing,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,7,5.0,1995.0,1996.0,gable,compshg,hdboard,hdboard,brkface,38.0,ta,ta,pconc,gd,gd,no,unf,0.0,unf,0,1237.0,1237.0,gasa,gd,y,sbrkr,1253.0,0,0,1253.0,0.0,0,2.0,0.0,3.0,1,ta,6,typ,1.0,ta,attchd,1995.0,fin,2.0,402.0,ta,ta,y,220,21,0,0,0,0,missing,missing,missing,0,6.0,2007.0,wd,normal,176000.0
782.0,60,rl,65.0,7153.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,5.0,1992.0,1992.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,gd,pconc,gd,ta,no,alq,387.0,unf,0,374.0,761.0,gasa,ex,y,sbrkr,810.0,793,0,1603.0,0.0,0,2.0,1.0,3.0,1,gd,7,typ,0.0,missing,attchd,1992.0,rfn,2.0,484.0,ta,ta,y,0,124,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,175900.0
783.0,20,rl,67.0,16285.0,pave,missing,ir2,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5.0,2001.0,2002.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,1413.0,1413.0,gasa,ex,y,sbrkr,1430.0,0,0,1430.0,0.0,0,2.0,0.0,3.0,1,gd,6,typ,0.0,missing,attchd,2001.0,rfn,2.0,605.0,ta,ta,y,0,33,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,187100.0
784.0,85,rl,69.0,9101.0,pave,missing,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,sfoyer,5,6.0,1978.0,1978.0,gable,compshg,plywood,plywood,brkface,104.0,ta,gd,pconc,gd,ta,av,glq,1097.0,unf,0,0.0,1097.0,gasa,ex,y,sbrkr,1110.0,0,0,1110.0,1.0,0,1.0,0.0,1.0,1,gd,4,typ,1.0,ta,attchd,1978.0,fin,2.0,602.0,ta,ta,y,303,30,0,0,0,0,missing,missing,missing,0,7.0,2009.0,wd,normal,165500.0
785.0,75,rm,35.0,6300.0,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2.5unf,6,6.0,1914.0,2001.0,gable,compshg,wd sdng,wd shng,missing,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,742.0,742.0,gasa,ex,y,sbrkr,742.0,742,0,1484.0,0.0,0,2.0,0.0,3.0,1,ta,9,typ,1.0,gd,missing,1980.0,missing,0.0,0.0,missing,missing,y,0,170,0,0,0,0,missing,missing,missing,0,6.0,2008.0,wd,normal,128000.0
786.0,20,rl,69.0,9790.0,pave,missing,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,6,5.0,1967.0,1967.0,gable,compshg,brkface,wd sdng,missing,0.0,ta,ta,cblock,ta,ta,no,rec,251.0,lwq,0,491.0,1372.0,gasa,ta,y,sbrkr,1342.0,0,0,1342.0,0.0,0,2.0,0.0,3.0,1,ta,7,typ,1.0,gd,attchd,1967.0,unf,2.0,457.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,9.0,2009.0,wd,normal,161500.0
787.0,50,rm,60.0,10800.0,pave,missing,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1.5fin,5,6.0,1915.0,1950.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,gd,pconc,fa,ta,no,lwq,686.0,unf,0,0.0,686.0,gasa,ta,y,sbrkr,966.0,686,0,1652.0,1.0,0,2.0,0.0,4.0,1,ta,7,typ,0.0,missing,detchd,1961.0,unf,1.0,416.0,ta,ta,y,0,0,0,0,0,0,missing,missing,shed,0,6.0,2010.0,wd,normal,139000.0
788.0,60,rl,76.0,10142.0,pave,missing,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,7,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,no,glq,656.0,unf,0,300.0,956.0,gasa,ex,y,sbrkr,956.0,1128,0,2084.0,1.0,0,2.0,1.0,4.0,1,gd,8,typ,0.0,missing,builtin,2004.0,rfn,2.0,618.0,ta,ta,y,0,45,0,0,0,0,missing,missing,missing,0,1.0,2010.0,wd,normal,233000.0
789.0,20,rm,50.0,6000.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1story,4,7.0,1954.0,2000.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,901.0,901.0,gasa,ex,y,sbrkr,901.0,0,0,901.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,detchd,1954.0,unf,1.0,281.0,fa,ta,y,0,0,0,0,0,0,missing,missing,missing,0,8.0,2008.0,wd,normal,107900.0
790.0,60,rl,69.0,12205.0,pave,missing,ir1,low,allpub,inside,gtl,clearcr,norm,norm,1fam,2story,6,7.5,1966.0,2007.0,gable,compshg,hdboard,hdboard,brkface,157.0,ta,ta,cblock,ta,fa,gd,lwq,568.0,unf,0,264.0,832.0,gasa,gd,y,sbrkr,976.0,1111,0,2087.0,0.0,0,2.0,1.0,4.5,1,gd,9,typ,0.0,missing,attchd,1966.0,fin,2.0,444.0,ta,ta,y,133,168,0,0,0,0,missing,missing,missing,0,7.0,2007.0,wd,normal,187500.0
791.0,120,rl,43.0,3182.0,pave,missing,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5.0,2005.0,2006.0,gable,compshg,vinylsd,vinylsd,brkface,11.0,gd,ta,pconc,gd,ta,no,glq,16.0,unf,0,1129.0,1145.0,gasa,ex,y,sbrkr,1145.0,0,0,1145.0,0.0,0,2.0,0.0,2.0,1,gd,5,typ,1.0,gd,attchd,2005.0,fin,2.0,397.0,ta,ta,y,100,16,0,0,0,0,missing,missing,missing,0,9.0,2009.0,wd,normal,160200.0
792.0,80,rl,69.0,11333.0,pave,missing,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,slvl,6,5.0,1976.0,1976.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,pconc,gd,ta,av,alq,539.0,unf,0,490.0,1029.0,gasa,ta,y,sbrkr,1062.0,0,0,1062.0,1.0,0,1.0,0.0,3.0,1,ta,5,typ,2.0,ta,attchd,1976.0,rfn,2.0,539.0,ta,ta,y,120,0,0,0,0,0,missing,missing,missing,0,5.0,2007.0,wd,normal,146800.0
793.0,60,rl,92.0,9920.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,7,5.0,1996.0,1997.0,gable,compshg,metalsd,metalsd,missing,0.0,gd,ta,pconc,gd,ta,av,glq,862.0,unf,0,255.0,1117.0,gasa,ex,y,sbrkr,1127.0,886,0,2013.0,1.0,0,2.0,1.0,3.0,1,ta,8,typ,1.0,ta,attchd,1997.0,unf,2.0,455.0,ta,ta,y,180,130,0,0,0,0,missing,missing,missing,0,6.0,2007.0,wd,normal,269790.0
794.0,20,rl,76.0,9158.0,pave,missing,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5.0,2007.0,2007.0,gable,compshg,cemntbd,cmentbd,stone,140.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0,1496.0,1496.0,gasa,ex,y,sbrkr,1496.0,0,0,1496.0,0.0,0,2.0,0.0,3.0,1,gd,7,typ,0.0,missing,attchd,2007.0,fin,2.0,474.0,ta,ta,y,168,130,0,0,0,0,missing,missing,missing,0,6.0,2007.0,new,partial,225000.0
795.0,60,rl,69.0,10832.0,pave,missing,ir1,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,7,5.0,1994.0,1996.0,gable,compshg,metalsd,metalsd,missing,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,712.0,712.0,gasa,ex,y,sbrkr,1086.0,809,0,1895.0,0.0,0,2.0,1.0,3.0,1,gd,7,typ,1.0,ta,attchd,1994.0,fin,2.0,409.0,ta,ta,y,143,46,0,0,0,0,missing,missing,shed,0,10.0,2008.0,wd,normal,194500.0
796.0,60,rl,70.0,8400.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,6.0,1980.0,1981.0,gable,compshg,hdboard,hdboard,brkface,130.0,ta,ta,cblock,gd,ta,no,unf,0.0,unf,0,650.0,650.0,gasa,ta,y,sbrkr,888.0,676,0,1564.0,0.0,0,2.0,1.0,3.0,1,ta,7,typ,1.0,ta,attchd,1980.0,unf,2.0,476.0,ta,ta,y,0,50,0,0,0,0,missing,mnprv,missing,0,4.0,2010.0,wd,normal,171000.0
797.0,20,rl,71.0,8197.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,6,5.0,1977.0,1977.0,gable,compshg,plywood,plywood,brkface,148.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,660.0,660.0,gasa,ex,y,sbrkr,1285.0,0,0,1285.0,0.0,0,1.0,1.0,3.0,1,ta,7,typ,1.0,ta,attchd,1977.0,rfn,2.0,528.0,ta,ta,y,138,0,0,0,0,0,missing,mnprv,missing,0,4.0,2007.0,wd,normal,143500.0
798.0,20,rl,57.0,7677.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5.0,1953.0,1953.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,cblock,ta,ta,no,blq,570.0,unf,0,203.0,773.0,gasa,gd,y,sbrkr,773.0,0,0,773.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,attchd,1953.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,4.0,2008.0,wd,abnorml,110000.0
799.0,60,rl,104.0,13518.0,pave,missing,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5.0,2008.0,2009.0,hip,compshg,vinylsd,vinylsd,stone,410.625,ex,ta,pconc,ex,ta,no,unf,0.0,unf,0,1685.5,1926.0,gasa,ex,y,sbrkr,1966.0,1174,0,2747.625,0.0,0,3.0,1.0,4.0,1,ex,10,typ,2.0,gd,builtin,2009.0,fin,3.0,820.0,ta,ta,y,144,78,0,0,0,0,missing,missing,missing,0,7.0,2009.0,new,partial,340037.5
800.0,50,rl,60.0,7200.0,pave,missing,reg,lvl,allpub,corner,gtl,swisu,feedr,norm,1fam,1.5fin,5,7.0,1937.0,1950.0,gable,compshg,wd sdng,wd sdng,brkface,252.0,ta,ta,brktil,gd,ta,no,alq,569.0,unf,0,162.0,731.0,gasa,ex,y,sbrkr,981.0,787,0,1768.0,1.0,0,1.0,1.0,3.0,1,gd,7,typ,2.0,ta,detchd,1939.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,missing,mnprv,missing,0,6.0,2007.0,wd,normal,175000.0
801.0,60,rl,79.0,12798.0,pave,missing,ir1,hls,allpub,inside,mod,clearcr,feedr,norm,1fam,2story,6,5.0,1997.0,1997.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,gd,ta,gd,glq,462.0,unf,0,154.0,616.0,gasa,gd,y,sbrkr,616.0,1072,0,1688.0,1.0,0,2.0,1.0,4.0,1,gd,8,typ,0.0,missing,attchd,1997.0,rfn,2.0,603.0,ta,ta,y,403,114,0,0,0,0,missing,missing,shed,0,5.0,2008.0,wd,normal,200000.0
802.0,30,rm,40.0,4800.0,pave,missing,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1story,4,7.0,1916.0,1990.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,ta,cblock,ta,ta,no,lwq,197.0,unf,0,999.0,1196.0,gasa,ex,y,fusea,1196.0,0,0,1196.0,1.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,detchd,1957.0,unf,2.0,440.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,7.0,2007.0,wd,normal,109900.0
803.0,60,rl,63.0,8199.0,pave,missing,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5.0,2005.0,2005.0,gable,compshg,wdshing,wd shng,missing,0.0,gd,ta,pconc,gd,ta,av,glq,648.0,unf,0,80.0,728.0,gasa,ex,y,sbrkr,728.0,728,0,1456.0,1.0,0,2.0,1.0,3.0,1,gd,7,typ,1.0,gd,attchd,2005.0,fin,2.0,410.0,ta,ta,y,36,18,0,0,0,0,missing,missing,missing,0,10.0,2008.0,wd,normal,189000.0
804.0,60,rl,107.0,13891.0,pave,missing,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5.0,2008.0,2009.0,hip,compshg,vinylsd,vinylsd,stone,410.625,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0,1685.5,1734.0,gasa,ex,y,sbrkr,1734.0,1088,0,2747.625,0.0,0,3.0,1.0,4.0,1,ex,10,typ,1.0,gd,builtin,2009.0,rfn,3.0,938.25,ta,ta,y,52,170,0,0,0,0,missing,missing,missing,0,1.0,2009.0,new,partial,340037.5
805.0,20,rl,75.0,9000.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5.0,1954.0,1954.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,cblock,ta,ta,no,lwq,812.0,unf,0,124.0,936.0,gasa,ta,y,sbrkr,1128.0,0,0,1128.0,0.0,0,1.0,0.0,2.0,1,ta,5,min1,0.0,missing,attchd,1954.0,unf,1.0,286.0,ta,ta,y,0,0,0,0,0,0,missing,gdwo,missing,0,6.0,2006.0,wd,family,118000.0
806.0,20,rl,91.0,12274.0,pave,missing,ir1,lvl,allpub,fr2,gtl,somerst,norm,norm,1fam,1story,7,5.0,2008.0,2008.0,gable,compshg,vinylsd,vinylsd,stone,256.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,1417.0,1417.0,gasa,ex,y,sbrkr,1428.0,0,0,1428.0,0.0,0,2.0,0.0,3.0,1,ex,6,typ,0.0,missing,attchd,2008.0,rfn,2.0,554.0,ta,ta,y,0,60,0,0,0,0,missing,missing,missing,0,7.0,2008.0,new,partial,227680.0
807.0,80,rl,75.0,9750.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,5.0,1967.0,1967.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,ta,ta,av,alq,400.0,rec,0,100.0,980.0,gasa,gd,y,sbrkr,980.0,0,0,980.0,0.0,0,2.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1967.0,fin,1.0,384.0,ta,ta,y,68,0,0,0,0,0,missing,missing,missing,0,10.0,2006.0,wd,normal,135500.0
808.0,70,rl,107.5,17673.5,pave,missing,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,2story,5,6.0,1923.0,2004.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,cblock,ta,ta,gd,glq,1309.0,unf,0,15.0,1324.0,gasa,ex,y,sbrkr,1072.0,504,0,1576.0,2.0,0,1.0,1.0,3.0,1,gd,6,typ,1.0,ta,attchd,1923.0,rfn,2.0,528.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,5.0,2009.0,wd,normal,223500.0
809.0,80,rl,85.0,13400.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,5.0,1966.0,1966.0,gable,compshg,vinylsd,vinylsd,brkface,410.625,ta,ta,cblock,ta,ta,av,alq,516.0,blq,0,380.0,1024.0,gasa,ta,y,sbrkr,1086.0,0,0,1086.0,1.0,0,1.0,0.0,3.0,1,ta,6,typ,1.0,gd,attchd,1966.0,rfn,2.0,484.0,ta,ta,y,0,0,0,0,0,0,missing,gdwo,missing,0,6.0,2006.0,wd,normal,159950.0
810.0,75,rm,90.0,8100.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2.5unf,5,5.0,1898.0,1965.0,hip,compshg,asbshng,asbshng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,849.0,849.0,gasa,ta,n,fusea,1075.0,1063,0,2138.0,0.0,0,2.0,0.0,2.0,1,ta,10,typ,0.0,missing,detchd,1910.0,unf,2.0,360.0,fa,other,n,40,156,0,0,0,0,missing,mnprv,missing,0,11.0,2009.0,wd,normal,106000.0
811.0,20,rl,78.0,10140.0,pave,missing,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,6,6.0,1974.0,1999.0,hip,compshg,hdboard,hdboard,brkface,99.0,ta,ta,cblock,ta,ta,no,alq,663.0,lwq,0,0.0,1040.0,gasa,fa,y,sbrkr,1309.0,0,0,1309.0,1.0,0,1.0,1.0,3.0,1,gd,5,typ,1.0,fa,attchd,1974.0,rfn,2.0,484.0,ta,ta,y,265,0,0,0,0,0,other,gdprv,missing,0,1.0,2006.0,wd,normal,181000.0
812.0,120,rm,69.0,4438.0,pave,missing,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,twnhse,1story,6,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,brkface,169.0,gd,ta,pconc,gd,ta,gd,glq,662.0,unf,0,186.0,848.0,gasa,ex,y,sbrkr,848.0,0,0,848.0,1.0,0,1.0,0.0,1.0,1,gd,4,typ,1.0,gd,attchd,2004.0,fin,2.0,420.0,ta,ta,y,140,0,0,0,0,0,missing,missing,missing,0,6.0,2008.0,other,normal,144500.0
813.0,20,c (all),66.0,8712.0,other,missing,reg,bnk,allpub,inside,mod,idotrr,norm,norm,1fam,1story,5,5.0,1952.0,1952.0,hip,compshg,wd sdng,wd sdng,missing,0.0,fa,ta,cblock,ta,ta,av,unf,0.0,unf,0,540.0,540.0,gasa,ta,n,fusea,1044.0,0,0,1044.0,0.0,0,1.0,0.0,2.0,1,fa,4,typ,0.0,missing,basment,1952.0,unf,2.0,504.0,ta,ta,n,0,0,0,0,0,0,missing,missing,shed,0,6.0,2010.0,wd,alloca,55993.0
814.0,20,rl,75.0,9750.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,6.0,1958.0,1958.0,gable,compshg,metalsd,metalsd,brkface,243.0,ta,ta,cblock,ta,ta,no,rec,608.0,unf,0,834.0,1442.0,gasa,gd,y,sbrkr,1442.0,0,0,1442.0,0.0,0,1.0,1.0,4.0,1,ta,7,typ,0.0,missing,attchd,1958.0,rfn,1.0,301.0,ta,ta,y,0,0,0,0,0,0,missing,missing,shed,0,4.0,2007.0,cod,normal,157900.0
815.0,50,rl,45.0,8248.0,pave,grvl,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5,7.0,1918.0,1950.0,gable,compshg,stucco,stucco,missing,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0,686.0,686.0,gasw,gd,y,sbrkr,686.0,564,0,1250.0,0.0,0,1.0,1.0,3.0,1,fa,7,typ,0.0,missing,detchd,1955.0,unf,1.0,280.0,ta,ta,p,207,0,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,116000.0
816.0,20,rl,48.0,12137.0,pave,missing,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,7,5.0,1998.0,1998.0,gable,compshg,vinylsd,vinylsd,brkface,410.625,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0,1649.0,1649.0,gasa,ex,y,sbrkr,1661.0,0,0,1661.0,0.0,0,2.0,0.0,3.0,1,gd,6,typ,0.0,missing,attchd,1998.0,rfn,2.0,598.0,ta,ta,y,0,34,0,0,0,0,missing,missing,missing,0,5.0,2010.0,wd,normal,224900.0
817.0,20,rl,69.0,11425.0,pave,missing,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,6.0,1954.0,1954.0,gable,compshg,brkface,brkface,missing,0.0,ta,ta,cblock,ta,ta,no,blq,486.0,unf,0,522.0,1008.0,gasa,gd,y,sbrkr,1008.0,0,0,1008.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,1.0,gd,attchd,1954.0,rfn,1.0,275.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,137000.0
818.0,20,rl,69.0,13265.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,mitchel,norm,norm,1fam,1story,8,5.0,2002.0,2002.0,hip,compshg,cemntbd,cmentbd,brkface,148.0,gd,ta,pconc,gd,ta,no,glq,1218.0,unf,0,350.0,1568.0,gasa,ex,y,sbrkr,1689.0,0,0,1689.0,1.0,0,2.0,0.0,3.0,1,gd,7,typ,2.0,gd,attchd,2002.0,rfn,3.0,857.0,ta,ta,y,150,59,0,0,0,0,missing,missing,missing,0,7.0,2008.0,wd,normal,271000.0
819.0,80,rl,80.0,8816.0,pave,missing,reg,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,slvl,6,7.0,1971.0,1971.0,gable,compshg,hdboard,hdboard,brkface,80.0,ta,ta,cblock,ta,ta,av,glq,504.0,unf,0,506.0,1010.0,gasa,gd,y,sbrkr,1052.0,0,0,1052.0,1.0,0,1.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1971.0,unf,2.0,440.0,ta,ta,y,0,0,0,0,0,0,missing,mnprv,missing,0,6.0,2010.0,wd,normal,155000.0
820.0,120,rl,44.0,6371.0,pave,missing,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,7,5.0,2009.0,2010.0,gable,compshg,vinylsd,vinylsd,stone,128.0,gd,ta,pconc,gd,ta,mn,glq,733.0,unf,0,625.0,1358.0,gasa,ex,y,sbrkr,1358.0,0,0,1358.0,1.0,0,2.0,0.0,2.0,1,gd,6,typ,1.0,gd,attchd,2010.0,rfn,2.0,484.0,ta,ta,y,192,35,0,0,0,0,missing,missing,missing,0,6.0,2010.0,new,partial,224000.0
821.0,60,rl,72.0,7226.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,2story,7,5.0,2003.0,2003.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,798.0,798.0,gasa,ex,y,sbrkr,798.0,842,0,1640.0,0.0,0,2.0,1.0,3.0,1,gd,6,typ,0.0,missing,attchd,2003.0,rfn,2.0,595.0,ta,ta,y,0,45,0,0,0,0,missing,missing,missing,0,6.0,2008.0,wd,normal,183000.0
822.0,20,rm,60.0,6000.0,pave,pave,reg,bnk,allpub,inside,mod,oldtown,norm,norm,2fmcon,1story,4,4.0,1953.0,1953.0,gable,compshg,metalsd,metalsd,missing,0.0,fa,ta,cblock,fa,ta,no,unf,0.0,unf,0,936.0,936.0,gasa,ta,n,sbrkr,936.0,0,0,936.0,0.0,0,1.0,0.0,2.0,1,ta,4,min2,0.0,missing,detchd,1974.0,unf,2.0,576.0,ta,ta,y,0,32,0,0,0,0,missing,missing,missing,0,2.0,2009.0,wd,normal,93000.0
823.0,60,rl,69.0,12394.0,pave,missing,ir1,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,7,5.0,2003.0,2003.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0,847.0,847.0,gasa,ex,y,sbrkr,847.0,886,0,1733.0,0.0,0,2.0,1.0,3.0,1,gd,7,typ,1.0,gd,builtin,2003.0,fin,2.0,433.0,ta,ta,y,100,48,0,0,0,0,missing,missing,missing,0,10.0,2007.0,wd,family,225000.0
