,customer_id,nps,cltv,reason
7526,5321c613-feed-4006-af49-bada09a295f4,4,4792,
7527,d613c5e6-af93-4656-a8d2-8f4349bf75e6,3,5717,
7528,e921ea42-9af8-41d4-ad99-fc60bca11e66,1,2044,Competitor made better offer
7529,9745f09a-d1c0-42db-845b-4a5de8d652ba,3,5308,
7530,342a7c9f-3c70-4efd-b9ac-71bf49d7133f,5,4818,
7531,f060f350-5bab-4533-b273-97dcd555f3d1,3,3517,
7532,1421c34b-636e-41d9-a14a-2d1065728f21,3,3642,Competitor made better offer
7533,902f0d30-94fc-4708-9f05-5fb162f25651,4,4473,
7534,f6d171cb-ab6b-4cd8-9757-84a59707139f,4,5097,
7535,e4687837-c71a-4fa2-9ce9-7865f35dc11b,1,5026,Service dissatisfaction
7536,e129648b-9b90-4ca4-9a47-adf19e004c18,5,6434,
7537,bed2fccb-a906-48b2-abcc-337cda9c019a,5,5832,
7538,9f0a979b-66af-4f18-a09b-104a4a9fe3e5,4,3463,
7539,6c7cffe2-90eb-4442-9674-36ffef8bd90e,3,5883,
7540,8121ff6f-27d8-42e4-aea6-394bcf03d792,4,4171,
7541,90ef77ed-84c3-42cd-b628-101ff99f5b68,5,4203,
7542,0d888eac-1a64-41e0-a8a2-57d7bc496105,4,5272,
7543,1b15b1f3-c75b-4a7c-b573-a8f23d495d6b,4,2657,
7544,609e8fd0-f123-4477-960b-5cbced167798,1,3380,Attitude of support person
7545,7605a5a5-98d3-456c-a99e-af9d52dca7b8,5,4466,
7546,704c0a75-dbe8-4395-84f2-a0eed73df4aa,5,5385,
7547,6333c47b-ce52-4844-a8d8-5aa88153c274,4,5161,
7548,0815ca79-eaac-4dcb-adf5-ddf2c06f8363,1,5145,Competitor offered more data
7549,32c929a8-bc9d-455e-9374-347d03bc5c71,5,5870,
7550,38fc4a9b-b8f9-4d47-9a28-e3b2e41e7cd2,3,4015,
7551,80d93c0b-69d6-4e7d-b0ba-566f4c2e59d4,4,3968,
7552,57a56954-2404-49b6-b827-49ff6dfb77a8,3,4678,
7553,5e116cdd-b914-4f0f-a6b1-53e43f544b14,1,2847,Competitor made better offer
7554,9b7ae1b8-d9fe-44fc-bcde-d50988549156,3,4185,
7555,1eecc46b-9782-42f8-a267-0ece3fb12a1b,4,5160,
7556,ac26d0c3-954a-4d70-b3ce-f58f855807a2,4,4111,
7557,395bc8a1-4d8d-44d2-a811-237c98697e3e,3,3291,
7558,5e733ded-e0d7-4d68-840d-5043cdeb201e,4,3200,
7559,fc08df48-e9bd-4876-b442-82b3b9f91e5a,5,3172,
7560,23c88411-26aa-4472-9e7b-b3bbd46cea99,5,2227,
7561,f6e639a1-48b8-4304-8ce4-7f1bdd5c285f,3,5482,
7562,4125fd81-1b06-4313-9ae9-fd03c1e7a6eb,1,4028,Deceased
7563,416e326c-219e-4248-97a0-fe73a790699c,4,5733,
7564,ca066e62-89be-49da-873f-bdca2f53b720,4,5590,
7565,a11d55f3-68af-4f82-9b79-beef676cecec,1,5353,Competitor made better offer
7566,b4be499e-6c06-4d0a-bc07-6ce8afac2c28,4,5294,
7567,8f7f096d-c463-4490-8e06-5ea92e094ae9,1,3425,Don't know
7568,db6afeba-2fcf-41fd-9647-9dc2ea81efa0,2,5189,Attitude of support person
7569,3eaa59e3-2a1f-46b7-9460-78f61b6bc4f9,4,5434,
7570,f007720c-8a8d-47c4-9768-a68625b3d8b9,1,2159,Competitor offered higher download speeds
7571,de5963d9-ce1a-4564-88a3-8966ab9c2c31,4,6270,
7572,e95cdcfc-26da-4008-9351-fe527ab94326,1,3156,Competitor had better devices
7573,59eecf54-cfc1-4dd4-ac06-4b2a0831ca00,4,2992,
7574,a287f904-fc16-4d79-b1ee-8b7c2c3b2ba3,1,4880,Competitor had better devices
7575,64e24480-325c-4435-bdb3-ffafd43a9434,3,2631,
7576,1a9675fa-4c13-41ad-80ab-58fd4235e4c2,4,5133,
7577,ceaa0d68-9967-414a-a8cf-f41673aace38,3,3101,
7578,b60690d7-cf98-49dc-b8c1-494c011a6f58,5,6212,
7579,e2547830-bfca-400c-bbcb-ab74973b075e,3,4774,
7580,95faaab2-b56d-4d60-8ebb-bf1fa3e94282,1,4718,Product dissatisfaction
7581,78a9e73d-66c2-4ec8-99d9-c69bf869e0ca,4,6009,
7582,6d6ff014-5f5a-4226-9b7c-cc3f4edb9872,3,2445,Service dissatisfaction
7583,afb1809f-cb61-491d-9eac-0b3b84c3c1af,1,3128,Attitude of service provider
7584,e921ea42-9af8-41d4-ad99-fc60bca11e66,1,2044,Competitor made better offer
7585,c99c842d-10ec-4edd-9a87-3c5315d2bb6a,4,4266,
7586,368a3d1b-07ee-403f-ac33-3ebc875dd083,3,3610,
7587,c0a9a93f-86d7-41e0-a729-dfa81981a312,4,3190,
7588,13d50cfa-1133-4cef-8d2d-ebc3b1c4efcb,4,3282,
7589,db37bda7-7fb6-456b-8705-d847260facfb,3,5018,
7590,f007720c-8a8d-47c4-9768-a68625b3d8b9,1,2159,Competitor offered higher download speeds
7591,554e265f-6691-47ee-a4a1-4711501edbcd,2,4535,Competitor made better offer
7592,e6d8ce67-543d-4c10-9765-429a9d49d520,4,5546,
7593,7ee61f89-f4cc-4560-98a9-06dfeb7b5bc5,5,5913,
7594,00f70552-e2fd-456c-a94a-f8aa7c756b46,3,4573,
7595,c2daf2fb-7e4a-4c3e-a2ad-9294365014ee,3,5630,Lack of self-service on Website
7596,d8746a42-097a-465d-b0bd-edcd86d3b814,3,4947,
7597,ceed2a91-5306-4057-9d77-25128f735fbd,4,2382,
7598,a466b494-c05b-4ab7-bbc0-c4338abc2773,1,3458,Competitor offered more data
7599,67dd7ab5-027d-4b8e-a614-724c83a1e6ea,3,5798,
7600,4823bcf6-5a74-4574-9939-4f1ac73b95bb,1,3506,Competitor had better devices
7601,d1e34074-2d3a-4189-8a27-84fe509d160c,5,2864,
7602,960358de-1db8-49ee-bd75-998cfb150687,3,2850,Competitor made better offer
7603,5210f1a2-ff76-46cd-a5c0-3686666da585,3,5332,Limited range of services
7604,24943bb6-fccb-47cc-a421-8be6708ac550,5,6444,
7605,09895cb2-1a5e-4ae0-894a-6a386fc0885a,5,2203,
7606,a9bd4161-f792-4a46-91bb-d6f7e6726c2d,3,5016,
7607,b1de5321-31dd-4dd4-a905-8dac318c699a,2,3967,Moved
7608,5fedce0b-5dae-4101-ab21-b391c83d0436,3,5795,
7609,66909eff-cd41-483c-b5b5-7f756096d7dc,3,5544,
7610,936097d5-a1fd-4aee-87b1-6fd6db520871,1,5351,Competitor had better devices
7611,3d7df077-8b5a-46c6-8cc3-d49e2c976f17,4,4398,
7612,ab72cd4f-a17e-4314-b7fa-26aadc02f2ed,5,5238,
7613,89c68ad2-379a-4682-8e73-8a0d4ea19083,3,6193,
7614,4d244793-7b49-4104-b3f9-caea9bbf5fa3,3,5460,Attitude of support person
7615,3ab17a98-fd94-4a21-a290-a0152a15372f,2,4369,Price too high
7616,becacc32-2b59-4a8d-b4aa-2b9a2943850f,3,3413,
7617,d6769e92-640e-43b0-a260-e8069f1202cd,3,6314,
7618,594c0687-1894-4a0b-91c6-c3ad2a018b8e,2,3108,Deceased
7619,c68d4625-c83f-445c-a362-a3d8144c21e8,3,3074,Competitor offered more data
7620,87e20e28-a901-4467-8604-ce47f8c2452d,3,2726,
7621,1bdbe4af-fa3e-4460-a175-f170757c6f4c,3,2305,
7622,a019855c-7988-4daa-8167-01dafdf31390,3,5428,
7623,b5f29432-d577-4e30-b474-dc703a7c6e84,3,4172,
7624,e43882d5-ae8f-4979-9bd9-ac7d6902fa74,4,5676,
7625,183ca113-0bf0-4e07-b9ec-cbeeabcf0103,4,4903,
7626,5041b585-be01-4e6e-986a-81475d434355,4,4698,
7627,0c71161c-def2-4925-b8e7-64ccf1cef52c,3,5646,
7628,5d36b144-6cd5-4a82-accf-9da160ce381d,4,5532,
7629,6de99f13-11f2-41d7-9981-a0600cc950c1,3,3090,
7630,9b24a3bb-5a02-4060-bdb3-bea65e772f2f,3,4165,
7631,63f86b47-f1e0-42fa-bbfb-6ee1025a96e1,5,4170,
7632,a45c4594-8869-4871-8e11-d4b93c81ae48,4,3973,
7633,1697b190-019e-4010-ad82-508466279191,3,3879,
7634,fc30b192-75b8-49a1-83af-c4670e5accb6,3,4014,
7635,1bbbd8aa-8c66-479e-a97b-9eacad3d6afc,3,3351,Price too high
7636,80699a29-c862-4125-abbf-52e291dfba40,3,6491,
7637,eeb8e11b-5713-48f4-a6fb-1f7fef1135bb,5,4479,
7638,f298cd25-ce0f-4f4a-a777-364cec9da8bf,4,5620,
7639,c5cc74a0-380d-4baa-b16e-f4f44e01aa49,1,2933,Attitude of support person
7640,ef27699c-6edb-4b57-ba70-f69e07aec798,2,3322,Don't know
7641,6110aa1c-8a08-4fcf-9d90-0f1e9a91f988,4,6378,
7642,960deb9b-1cd9-419a-879c-40d9fa99257f,3,4180,
7643,9eeb3358-b05e-452b-8ed7-fc6fa861475f,3,3403,
7644,6c6335d7-cd8c-4f3c-9378-20329f04a3f7,3,2885,
7645,fb011be0-b814-4eb5-9cfb-052bfc27bb11,4,4351,
7646,633ff3c8-2f56-42c0-a347-bc609ed729d8,1,4089,Competitor offered more data
7647,1dddfc32-be0e-4367-a1c2-7828c95448bf,4,5258,
7648,6ca8747c-530e-4174-b7ae-2cad6b4392be,2,3753,Attitude of support person
7649,66909eff-cd41-483c-b5b5-7f756096d7dc,3,5544,
7650,a0809bb8-5fff-4415-8d02-9a9b670e554c,3,2420,Don't know
7651,16980321-4dc1-4688-99c5-c333aed63289,5,2494,
7652,0cf2293a-bfa2-4e98-b492-e83018e38e6a,4,2299,
7653,bf93ac68-a7eb-4f2c-86bc-050332975d9b,5,5841,
7654,c160351a-0160-4354-9aae-69414440d513,3,5689,
7655,bae5832c-b9a0-4e8c-99d7-8c82856941e0,3,4576,
7656,6434c954-92f0-4202-9418-8314b54ab46b,3,2667,
7657,3157d2f3-c293-447e-889c-cf72bfe91710,3,4644,
7658,1c0e251d-9e39-42d6-8159-ed0a0ea55e07,2,4996,Competitor had better devices
7659,306a464e-e57c-4f13-9ddc-0a5cfc223c21,4,4380,
7660,c01ab3a2-03fb-4e97-ac27-977a8037adb6,3,5161,
7661,21ed0da5-2210-469a-87e8-184915797fd6,3,2738,
7662,bd89d76a-36d0-456a-a3d7-1f4e624e92d2,3,2874,Network reliability
7663,48a028e2-dc4e-4c8e-84ab-5b29b1f2c5e7,1,2436,Competitor made better offer
7664,294954a9-1d8c-453d-88af-68b6ad95c084,1,2220,Competitor had better devices
7665,e560c714-7f60-46b9-b086-919ee1c3fb8b,4,3712,
7666,589cedfc-893b-4b9c-b4d9-c6a93b3be332,3,6499,
7667,dfcb34ca-4cfd-4285-a53a-f9d3aa5f5c5f,2,4995,Attitude of service provider
7668,57fdbba1-4bf5-42d5-82b6-25afb0a2e277,5,4462,
7669,7ad459d4-5003-4786-aadb-bc0e032860e9,3,4565,Competitor offered higher download speeds
7670,74d42279-6ab5-4935-bee3-d1744f57c466,3,5746,Poor expertise of online support
7671,bc57b28f-f778-4b93-94f7-379df86ab02b,3,4818,
7672,854e6320-e6c5-42b2-8ccb-b124a5e74f65,3,4121,
7673,f5b91168-dbed-4f09-a87b-73ed5d16da88,5,5011,
7674,f5bddf1a-eae9-46c7-ba12-eafcdcb2a279,4,6444,
7675,47ae6917-a788-4dd4-bb12-b093e2639de6,1,3146,Competitor made better offer
7676,700c318b-6858-4dda-b7cc-4b53cdd2cee6,3,5379,
7677,4078487c-e5ba-4928-8d87-52ead845724c,5,5586,
7678,feb24757-55cd-4aed-8d32-50e24a88723e,3,6347,
7679,c941a769-5d36-49a4-94c5-6402a7e6fbbb,3,3094,
7680,4a718ecd-e805-4642-b069-5634a78c8431,4,5289,
7681,9a798cf1-1a37-48d6-bccc-bd09fd6d3160,5,3291,
7682,84586192-8ee3-430d-b32c-6e2c27fd9617,1,5838,Product dissatisfaction
7683,a20fd0c6-cf0f-4fef-aa8e-05a6a471c5c4,2,5764,Competitor made better offer
7684,dbcddf48-6d77-43f1-8ab1-10e81c2cf784,4,4050,
7685,bf90c953-49fb-49b5-8629-ca9aaf5a26e8,3,4267,
7686,0813fc4c-ae5b-4b07-834a-ea2ab26bdfff,3,4244,
7687,f38614b6-c867-4aa0-9510-96f9cfdb8092,4,3995,
7688,961352aa-bd15-4c3f-9627-bddb22385a5c,3,5688,
7689,45197e7c-3e7f-4cb5-8bc8-541c2946fe9a,3,5185,
7690,f7452931-53ee-4b20-966c-58144f4a4131,5,5847,
7691,818d5231-5deb-4c77-8157-e1a93f559904,3,2325,
7692,854777ff-f579-4387-8ee4-d68921cb9721,1,4553,Competitor had better devices
7693,f5723181-a5ed-4371-be55-057fe1f3f62a,3,2568,Poor expertise of online support
7694,92c23a6e-1ca4-429e-bf33-b132e15d70bb,2,4871,Competitor made better offer
7695,cd61f87e-7768-429a-bfc4-2f97abae37f5,3,2274,
7696,82f6d721-79ce-4099-9530-ef2ee4d1418e,3,5228,Competitor offered higher download speeds
7697,16b3d457-00b0-44f9-843a-7a9d3735965d,3,4868,
7698,0b55b89b-8b82-481c-8d4a-88737de8cf7e,5,4203,
7699,960deb9b-1cd9-419a-879c-40d9fa99257f,3,4180,
7700,c9596d7c-f563-4eb6-a9b6-7da08ca6d756,3,5715,
7701,fabf319b-4f1a-4ff4-b836-77f6215432b6,4,5657,
7702,21b31fea-1b55-4fff-a64e-c90e2e972fb1,1,3618,Long distance charges
7703,7b2461be-3f5c-47c9-8b12-356ed61e6aed,4,2388,
7704,8f656793-0ca1-46de-bcce-636afa233dd5,2,5124,Competitor made better offer
7705,24e56441-bd19-4181-b2f1-7876c9b3216e,4,5900,
7706,8f18f909-3f3d-4104-8dbb-645aa2fae79d,1,4260,Competitor offered higher download speeds
7707,c743a392-0fcb-44e3-953a-7876b5ce2ad3,2,5578,Attitude of support person
7708,47773f99-7052-4485-ac13-6f6295852458,5,4223,
7709,3bbdc2f4-a1c0-498c-bef7-207c46dd252d,4,6375,
7710,15b401f0-6698-447e-823f-c461517c5f25,3,3616,
7711,82ee90fa-0e47-4905-8409-787c80e50df0,3,6231,
7712,8fcbe682-c13f-4d38-bc69-4ec2f71a690d,3,3521,Attitude of support person
7713,c4679355-7ef1-4090-a114-19d3efc9003d,1,5422,Attitude of support person
7714,a41082b1-7cd3-4d23-9320-98f790bf5262,3,2989,
7715,6c4c247a-fc61-4528-9c8f-cf76ed27c891,4,5707,
7716,c1322698-374a-4cf8-9d09-33f27dcf98ac,5,4733,
7717,28adbf4e-1fa9-4606-a29b-960bed61925e,3,5348,
7718,fa12fcd2-e8e5-476f-b27c-2f6e1f6b0c4c,3,5958,Poor expertise of online support
7719,c72e9276-3001-4e78-9352-b51a07bccedf,5,4304,
7720,af802866-2363-4e6a-908f-6cf58390818a,3,5925,
7721,a8fb8546-5821-423a-93f9-54c0e14f21ca,2,5214,Competitor offered higher download speeds
7722,6045ca4c-10b0-4053-a4dd-0e37f5c58b3a,3,5122,Poor expertise of online support
7723,718a2ca1-e54f-4734-bd31-505c4b76652f,2,2455,Competitor offered more data
7724,91425148-0545-48e3-83f3-a34e58cbc8f2,3,5437,Lack of affordable download/upload speed
7725,7ca9dedf-9302-4252-ba57-601d44859849,5,3513,
7726,ef4fec46-e202-4e7a-8ac4-4dde26f502ab,5,2896,
7727,31629fcd-8c58-4a80-a095-273659e6b4c8,3,4633,
7728,16a61a77-f742-45d3-8600-bc9da1d9b70a,4,4430,
7729,4e35d852-0821-40d5-8ab0-d2c0fb21b631,3,4293,
7730,ed157c5c-8d24-4392-9b07-5608a2f1480e,3,2053,
7731,8fcbe682-c13f-4d38-bc69-4ec2f71a690d,3,3521,Attitude of support person
7732,c99c842d-10ec-4edd-9a87-3c5315d2bb6a,4,4266,
7733,32480952-913e-451f-b420-b49ff59b9027,1,4249,Competitor had better devices
7734,7dc3f21d-fe1d-4692-bda5-29020384995f,3,4686,
7735,722409a4-9a06-4dd4-bce6-1d83d6d3c10c,5,4521,
7736,0243fe6d-d712-445d-aab7-5f7e24c9e91b,3,6466,
7737,2325991e-ce9e-4c29-bdbd-80202aa32c86,1,5144,Competitor had better devices
7738,3d1f3069-7a01-4017-8da0-6732e39c9322,5,4399,
7739,ed905090-e881-440c-aa12-0204cd4d14a6,4,3027,
7740,8bf65e76-5d14-427a-9746-3d74221c7088,4,5286,
7741,8ccfdccc-579f-4fbd-931e-5f1b97c2869e,3,2645,Lack of affordable download/upload speed
7742,1e946aff-20d4-4d08-8389-1c1bc5bc236c,5,3493,
7743,dc1f4504-35ab-482a-ba9c-fe14f123f3a7,5,4107,
7744,fd8fb90b-b8d9-4869-99f9-e80bc2f443a2,4,5935,
7745,5d669582-7372-4543-9e31-d948688cfeea,3,5512,
7746,c5a53054-3afd-4cb6-9385-c3442beed0f3,3,3147,
7747,ba40b332-f235-49eb-b5f2-ea2c97f74e7e,5,5320,
7748,328b24c0-22e0-4f33-a074-af170c10f46b,4,5479,
7749,fa351edd-dd33-47ff-aca8-c51619650ada,3,4842,
7750,dcde961d-c5ae-4837-a420-42f000d3a94c,4,5068,
7751,7ddcd6f0-bb56-4c18-8683-f927c14a80b3,5,2656,
7752,bc6626cd-162e-4b95-a990-38428aaa859c,4,5594,
7753,7786504f-baf4-46b9-bb48-0ddf645018d0,3,3667,
7754,327f239a-3692-4a1b-ac9b-9d72ca95569f,5,4510,
7755,d982b1c4-1c40-40f6-8813-dc654997bd94,5,3910,
7756,bbb207c2-a802-4255-a7ec-5a736c242d5f,4,4460,
7757,1cc01f20-b550-422a-8a40-66424a675e36,3,2026,
7758,dededcd1-7a2e-44c3-ba8e-a57245b1fc75,5,5674,
7759,afa48d09-56b3-45e0-83fb-a4904bed85ea,5,2886,
7760,53a9717a-6e20-44d3-b4df-531248092bef,4,4058,
7761,4b31b0be-1a80-4d71-a9e2-8c5861d9bf9e,3,5076,
7762,6dc98629-15cd-47bd-9db2-8cbe2d0a34b8,1,2786,Competitor had better devices
7763,43fd715f-dab4-4cbf-9bab-ba81d1998988,3,3072,
7764,34fa9b42-0821-4232-893b-880465d3c335,3,5267,Network reliability
7765,662394d5-d120-4d0d-a08c-7217b4763122,3,3519,
7766,3e10279f-d0a3-4695-bf55-065759668cda,5,5854,
7767,0815ca79-eaac-4dcb-adf5-ddf2c06f8363,1,5145,Competitor offered more data
7768,469e7821-1712-4fc3-b0e8-34511b333d23,3,3332,
7769,5eb8550e-e960-4510-9c6e-1fdb00ad265f,5,6334,
7770,203615a4-ea0f-4956-9b72-e949beae65df,5,5037,
7771,1bfd36bb-9e78-4cdb-af41-251f34395d8c,3,5133,
7772,b5f9e869-d000-4293-b14f-8f5daf6ad97c,3,5907,
7773,05e3284a-906d-4425-9f0b-51f882ef82ef,5,3296,
7774,01c87fc2-777e-4fb5-994a-45f7bfb4c64f,1,2851,Competitor had better devices
7775,249f32f8-0d9d-4aee-a2c0-f5b5fa4ee85d,1,4235,Attitude of support person
7776,577fd5cd-4eb9-40cb-b7c7-af06ed7e78ea,3,5795,Competitor made better offer
7777,3c60a917-988f-4243-8a1f-bedcb14564c2,5,2610,
7778,78105874-86d5-4df7-b85b-728b4c98fe63,3,5010,
7779,a6cefb3c-3fae-4cf6-a7e3-09fa44d10967,5,2952,
7780,1cf7afe5-5133-411a-bbcf-3e4ff23ca1e0,1,4716,Competitor had better devices
7781,23a36e0c-d992-4101-990e-4c838846d1ea,3,4254,Attitude of service provider
7782,6feb12c5-18b4-4c51-a3e1-14216ee3b1bb,3,2506,
7783,4817d40f-7d37-46c6-bd30-38cfa358d974,2,5186,Don't know
7784,00682010-cc22-4714-9a91-f8467cf35059,1,2248,Attitude of support person
7785,5ba8b8d7-c74f-44ef-9246-565939cc16e0,5,4006,
7786,a259d4c2-cc8d-446c-aa65-5239df541834,4,6161,
7787,9b69ce67-f8fd-44c4-a9a4-87543b8b9dc6,1,4803,Attitude of support person
7788,65135b18-54ba-4b9f-9df8-2dcbc16175d7,3,4186,
7789,d0f87988-a820-417c-9823-2a9607970c01,2,2044,Competitor had better devices
7790,152631bb-7c66-40f3-a6ff-195fead9bd1f,3,2492,
7791,0406228a-bdab-4fb7-9c2f-93c05d4996fd,3,5393,
7792,ed8409bd-4dd0-4cb7-9fcf-7212d83929d6,5,5471,
7793,94e52d01-47d0-4169-a465-444ed19df5fd,3,4715,
7794,2088702e-4224-402d-ab36-1bc46807b0c4,1,2931,Competitor made better offer
7795,ef5593c2-8453-4a2d-82c0-3ef3c4d219b0,5,5835,
7796,434df255-37e7-487a-aa47-7e388cd0108b,1,3706,Competitor offered higher download speeds
7797,ebbea5b0-f86d-4ccd-8158-8f2e45ab091f,4,5614,
7798,04ec7671-51b6-40b0-bd86-f85354f9f2da,4,6302,
7799,4a026bc9-a5fb-4ba0-a0ae-c021d970520a,3,5680,
7800,748d1537-8ba0-4725-a0d0-342b7a0765b9,5,2893,
7801,fc3ae208-e8d6-460a-8109-3dab3d068f29,5,5408,
7802,696d3801-8ccd-456e-a372-ebcef8f39b84,2,3077,Competitor made better offer
7803,50972483-91ef-43ac-878b-29121197c07b,4,6303,
7804,1cd80417-716e-483c-a7f5-e678a2fff139,5,2010,
7805,6dbda52d-27e6-4ecb-917e-306753fd65d0,1,4564,Product dissatisfaction
7806,8690d6ce-a736-4f48-9d01-48070ac0707f,4,4873,
7807,f1ba8869-b0f8-40f1-8140-03ba5d51e878,5,2272,
7808,60ab9749-0f76-44ae-b8e3-51100db7412a,4,4615,
7809,5ed89e6f-1411-4820-bd16-c9b59066057d,5,5625,
7810,072c481b-5909-4d51-ade8-6855523eeba0,1,3590,Competitor offered more data
7811,2d1fd870-787f-4ea6-9925-6e467565abf5,2,4149,Don't know
7812,91032f70-10a3-43e9-beb9-a8d73bfc3c6a,5,3245,
7813,80859156-080f-4d7e-95f7-8b9762a587b7,4,6170,
7814,890bd3ab-9390-43ae-a5b5-250615adfbc8,4,3378,
7815,5c6b8cc0-22a6-44e5-b1f6-903f73094bad,4,4715,
7816,8e0ed2d5-47f0-4539-83f5-e12586438353,4,6238,
7817,fb678075-9967-404e-82f8-ba30aedce036,2,5702,Don't know
7818,9490ad1c-2364-40fd-9936-d7d464dd4c1c,3,2464,
7819,98c68a27-6cf3-4e04-9825-dbe1c49973a6,4,4497,
7820,f9f4c665-9359-466d-9c53-6463a1cb5f30,4,4271,
7821,ab0b2a33-4e1f-4746-a190-3ec8808da556,3,5898,Attitude of service provider
7822,9b2e54dc-bfb8-49f6-a3c6-a1f8b7ad464d,4,5033,
7823,6045ca4c-10b0-4053-a4dd-0e37f5c58b3a,3,5122,Poor expertise of online support
7824,14f56d49-e195-4e96-ac69-21e891c9d2b3,4,4155,
7825,fb1920ac-59c3-486d-9795-1774d866276c,5,4413,
7826,110fbe48-5c3d-4cfa-b603-1a73fd4e61da,3,5035,
7827,04f14af1-ccec-4497-ae28-abc0cbd2cd82,3,2907,
7828,923f034c-19bc-4bf5-88df-daab53d7642a,4,6468,
7829,7c09ac38-6106-4947-8b26-1acf9a97e663,3,4323,
7830,9ea7ee87-af50-42e6-976a-4d973c9b35f7,4,5718,
7831,329df28f-ade9-41d5-8d9a-1d7820e8495f,4,4280,
7832,673b7617-065f-482b-9f34-44cae436efc6,4,4690,
7833,8c0ffd61-f41f-4196-ba39-f71a5410b33a,4,4722,
7834,c325cdeb-a5ae-4370-aa41-5812f4fe8f12,2,3016,Don't know
7835,5509aea9-fd5a-4d34-af80-802a99195c1b,5,2295,
7836,90d4441f-f7e6-438e-bd97-0ab8eec86989,4,6072,
7837,69d330b5-210a-4dc2-b099-64f31bacb8af,3,2514,Attitude of service provider
7838,9296aae1-d9a9-4480-9cc6-cb3a1ec79726,1,4989,Limited range of services
7839,dd8cc067-ed35-4279-ae4b-dc9bb1529bf2,3,5306,
7840,6afc51b8-21c9-44a5-9c5e-cb783288fcaa,2,3849,Attitude of service provider
7841,2ab27f82-1483-4c01-be71-8a5a35ca25c6,3,2873,
7842,a77ff872-1f5b-4b5c-8a14-8380f77aba17,4,4452,
7843,37742950-1c9d-4d35-b469-7e0f0540fda6,5,3556,
7844,9f0011b3-4394-4a83-a3e4-a649852a09b7,2,2246,Price too high
7845,4c85caf6-5c7b-4ebf-a7eb-874242177cd3,4,4928,
7846,1623a590-bc59-4583-9f28-5eca3b1718b3,3,4459,
7847,ae7adf1a-5abd-4f6a-85c0-98b6f2cda7bc,5,4808,
7848,9d9cb6c1-fa75-4caf-8866-89e970d99773,1,2455,Attitude of service provider
7849,3aa81ae2-7021-4f37-be78-94c7eed58aac,4,6025,
7850,f2b2cb21-8f65-497e-b717-83d6e182ab80,5,2422,
7851,e3d4d4de-8e2f-4ec9-ba8a-dd3f16039385,4,5674,
7852,9eaca315-f060-4e67-9384-22a824bc85fb,3,5076,
7853,688a9a85-2a83-4234-8ed9-800559b7587a,1,2837,Don't know
7854,01aad07b-1760-4ad6-a2ea-74002c575b49,3,2587,
7855,bf08f325-de6f-41f6-88ac-37675cb06f5f,5,5322,
7856,ea8224fe-632f-4b8f-8f25-fbfa368ed6bf,4,2831,
7857,0a94826b-5ce5-443f-9112-635baf4e3ece,4,2107,
7858,61a7da54-6d8c-4313-ad40-80fdf7b90e2a,3,2841,
7859,aebe97da-3a8f-443e-b2ea-ca897ae1232c,5,4517,
7860,fd7200bd-019b-432e-85b4-67d7228c6d1d,3,4796,
7861,961848bd-b975-4f01-99de-72cc08394367,4,4761,
7862,9e8dc49a-2efe-464a-9db0-29c05fb8b6b6,2,5638,Attitude of support person
7863,9a71ce9d-8cb2-4b85-bafd-f1a99897ef8d,2,2946,Attitude of support person
7864,01af38bb-30c4-445d-8629-e73ee0753945,4,5280,
7865,a55a012d-77fc-44c2-9c6c-212913839965,3,5490,
7866,8be6759c-f056-4d00-ac58-c5fe1822aa28,3,4781,
7867,f3621e94-554a-4001-99ff-f216d25534dc,3,5974,
7868,6736ea65-7053-4652-ad60-7db630fbfb84,5,2028,
7869,5a430252-2036-415c-8ce6-7e15a26ecc10,5,4200,
7870,643331d9-ece3-4ef5-9b84-f2f8b99a1bef,4,4309,
7871,f3cc8b62-5ab0-4046-94ca-c30079d56945,5,6015,
7872,791d6935-988c-4324-9027-f6b59d925a90,4,2701,
7873,dcd1562d-fe12-4efa-922b-764dc2e4fe8e,1,4667,Competitor had better devices
7874,a8f9c5e9-d007-4f0d-aed5-e0d4039d1259,2,2283,Moved
7875,5f1f6a3b-fe99-43da-8b2d-63619a87a2f8,4,4185,
7876,234b3e13-dd41-4bf5-a7c2-1da8a66da593,4,4621,
7877,61c26737-e753-42a9-be5d-0177c865b0e8,1,3306,Product dissatisfaction
7878,cfa15800-ac04-415c-bc5c-efe64c5a5f1a,3,5314,
7879,3c15d634-60c3-44a7-ad2e-febf9f80a021,1,5874,Competitor made better offer
7880,d2ec9986-077b-417b-aaf1-92447df30d41,3,2644,Network reliability
7881,fb1920ac-59c3-486d-9795-1774d866276c,5,4413,
7882,69d330b5-210a-4dc2-b099-64f31bacb8af,3,2514,Attitude of service provider
7883,57047acb-68fe-402b-bc67-107a768211df,2,2563,Attitude of service provider
7884,1185e0c7-74b0-4429-93f1-7cdb6ef79f5d,3,4219,
7885,76bc53ad-a1bc-4f72-945b-f77cdda91491,5,3315,
7886,6cd8ad97-f5c8-4523-8ba8-fbb146f3df32,4,5434,
7887,1f760d90-e2cf-468b-808f-5320f2b5e2ca,3,4276,
7888,00dc5900-403f-44fe-b8bf-e1bc1e8619b0,3,4207,
7889,91f16e1f-bbb7-4dd0-a700-2078cf333d3f,4,2884,
7890,46c75705-2a48-4e08-98dc-ff19b0457a41,2,4786,Competitor made better offer
